ID_Alumno,Memoria,Matematicas,Gramatica,Ingles,Geografia,Arte,Ciencia,Logica,Puntuacion_Promedio,Rango
ALU2141,79,73,86,51,100,91,51,77,76.0,4
ALU2142,51,52,52,42,40,73,67,65,55.25,2
ALU2143,66,28,59,100,54,70,70,64,63.88,3
ALU2144,34,17,32,39,40,46,32,60,37.5,1
ALU2145,39,35,37,14,44,49,46,60,40.5,2
ALU2146,80,93,80,53,69,87,86,71,77.38,4
ALU2147,50,35,58,50,43,68,58,38,50.0,2
ALU2148,39,24,23,39,31,13,34,67,33.75,1
ALU2149,54,61,31,38,66,38,47,44,47.38,2
ALU2150,83,55,80,100,100,98,86,84,85.75,4
ALU2151,17,4,25,82,18,56,9,41,31.5,1
ALU2152,27,15,21,15,5,0,19,0,12.75,1
ALU2153,62,47,72,84,61,92,75,45,67.25,3
ALU2154,68,58,53,95,72,40,73,91,68.75,3
ALU2155,3,22,22,33,6,23,4,0,14.12,1
ALU2156,30,39,12,15,24,29,24,26,24.88,1
ALU2157,15,29,17,52,13,6,10,0,17.75,1
ALU2158,19,52,28,35,22,26,33,31,30.75,1
ALU2159,50,64,38,53,35,36,39,48,45.38,2
ALU2160,57,40,92,72,87,69,91,43,68.88,3
ALU2161,65,70,67,61,60,93,49,64,66.12,3
ALU2162,63,52,71,65,56,73,70,62,64.0,3
ALU2163,45,25,38,15,21,58,29,30,32.62,1
ALU2164,98,89,88,45,76,75,84,65,77.5,4
ALU2165,33,21,52,43,57,50,55,42,44.12,2
ALU2166,92,66,96,77,99,77,100,87,86.75,4
ALU2167,59,71,75,71,70,57,66,89,69.75,3
ALU2168,20,23,18,24,4,8,11,14,15.25,1
ALU2169,68,67,93,66,53,73,66,59,68.12,3
ALU2170,30,21,45,60,45,23,57,32,39.12,1
ALU2171,62,77,53,66,75,54,68,72,65.88,3
ALU2172,0,21,9,0,8,17,0,16,8.88,1
ALU2173,30,22,25,16,29,19,16,27,23.0,1
ALU2174,86,64,82,100,69,71,77,90,79.88,4
ALU2175,34,19,33,0,13,12,34,5,18.75,1
ALU2176,77,92,89,78,64,69,65,87,77.62,4
ALU2177,23,50,13,40,33,42,24,32,32.12,1
ALU2178,52,57,78,100,65,69,65,54,67.5,3
ALU2179,71,63,61,89,62,56,64,68,66.75,3
ALU2180,40,48,43,53,43,40,52,49,46.0,2
ALU2181,50,36,25,41,56,15,34,32,36.12,1
ALU2182,11,15,33,0,21,18,26,26,18.75,1
ALU2183,10,0,4,0,21,9,0,0,5.5,1
ALU2184,48,50,24,44,30,19,41,36,36.5,1
ALU2185,69,90,58,66,58,96,57,72,70.75,3
ALU2186,91,80,67,94,100,98,89,92,88.88,4
ALU2187,73,67,73,84,91,82,68,73,76.38,4
ALU2188,60,71,59,73,73,75,74,61,68.25,3
ALU2189,83,73,72,77,87,55,78,78,75.38,4
ALU2190,79,79,72,45,90,46,65,76,69.0,3
ALU2191,24,29,35,24,21,48,19,46,30.75,1
ALU2192,75,74,100,64,91,100,100,97,87.62,4
ALU2193,40,45,77,54,61,32,72,72,56.62,2
ALU2194,45,68,49,76,46,62,53,19,52.25,2
ALU2195,13,23,15,11,5,35,13,6,15.12,1
ALU2196,61,61,44,55,61,40,36,49,50.88,2
ALU2197,53,31,20,48,28,69,38,36,40.38,2
ALU2198,85,100,68,75,87,94,100,69,84.75,4
ALU2199,50,28,52,36,45,60,49,39,44.88,2
ALU2200,33,49,37,32,56,35,72,63,47.12,2
ALU2201,100,64,99,96,90,94,78,74,86.88,4
ALU2202,16,3,20,25,11,8,19,11,14.12,1
ALU2203,22,66,21,45,58,47,45,32,42.0,2
ALU2204,2,21,15,20,17,12,9,0,12.0,1
ALU2205,63,63,73,44,77,65,52,77,64.25,3
ALU2206,82,79,95,100,95,58,71,99,84.88,4
ALU2207,35,31,43,9,19,27,32,13,26.12,1
ALU2208,81,89,80,99,89,66,69,82,81.88,4
ALU2209,30,50,46,40,29,14,45,29,35.38,1
ALU2210,100,80,76,53,90,76,84,80,79.88,4
ALU2211,65,48,61,86,77,85,75,59,69.5,3
ALU2212,96,79,82,95,66,60,76,92,80.75,4
ALU2213,0,0,2,29,12,0,5,0,6.0,1
ALU2214,92,72,94,77,89,100,100,73,87.12,4
ALU2215,67,74,94,73,58,58,83,85,74.0,3
ALU2216,33,29,37,44,30,15,34,35,32.12,1
ALU2217,84,84,82,92,79,91,87,63,82.75,4
ALU2218,34,16,19,37,36,28,44,29,30.38,1
ALU2219,76,90,63,75,59,84,76,74,74.62,3
ALU2220,3,0,14,32,19,11,0,35,14.25,1
ALU2221,93,55,81,86,63,74,74,64,73.75,3
ALU2222,48,50,49,50,61,63,68,61,56.25,2
ALU2223,20,39,18,0,13,11,0,13,14.25,1
ALU2224,10,38,43,13,23,4,19,46,24.5,1
ALU2225,3,22,22,30,4,10,3,8,12.75,1
ALU2226,45,68,52,64,50,42,35,63,52.38,2
ALU2227,36,86,34,31,41,44,30,39,42.62,2
ALU2228,31,59,40,55,49,45,45,51,46.88,2
ALU2229,33,53,24,0,28,27,27,31,27.88,1
ALU2230,20,47,28,30,46,9,40,29,31.12,1
ALU2231,75,86,61,50,68,83,47,63,66.62,3
ALU2232,0,35,12,12,13,27,0,0,12.38,1
ALU2233,77,79,100,100,73,78,100,100,88.38,4
ALU2234,78,74,99,64,64,78,71,52,72.5,3
ALU2235,54,69,68,69,54,52,33,83,60.25,3
ALU2236,53,55,67,76,51,47,60,39,56.0,2
ALU2237,73,90,76,89,95,95,84,92,86.75,4
ALU2238,3,45,39,12,33,14,23,13,22.75,1
ALU2239,22,4,0,12,0,19,12,0,8.62,1
ALU2240,13,21,37,43,21,26,41,42,30.5,1
ALU2241,74,79,82,81,83,87,68,42,74.5,3
ALU2242,15,4,0,8,7,2,6,19,7.62,1
ALU2243,51,28,54,78,72,73,52,59,58.38,2
ALU2244,86,85,80,100,100,100,100,100,93.88,5
ALU2245,84,92,68,60,79,56,91,90,77.5,4
ALU2246,63,73,32,63,50,50,56,60,55.88,2
ALU2247,0,0,19,27,10,9,36,23,15.5,1
ALU2248,78,62,94,57,71,69,86,91,76.0,4
ALU2249,41,59,32,18,68,65,73,65,52.62,2
ALU2250,11,0,37,0,22,32,4,10,14.5,1
ALU2251,13,6,13,11,17,0,5,10,9.38,1
ALU2252,78,60,90,100,89,56,100,88,82.62,4
ALU2253,60,85,47,49,55,90,48,61,61.88,3
ALU2254,65,68,95,89,84,76,88,100,83.12,4
ALU2255,84,100,86,32,85,85,99,82,81.62,4
ALU2256,67,73,70,59,76,40,70,40,61.88,3
ALU2257,40,41,66,44,38,52,32,49,45.25,2
ALU2258,37,27,59,81,36,64,39,31,46.75,2
ALU2259,38,30,25,0,17,40,40,60,31.25,1
ALU2260,56,42,41,43,41,47,53,45,46.0,2
ALU2261,59,79,67,40,57,48,74,83,63.38,3
ALU2262,57,47,69,49,71,70,50,66,59.88,2
ALU2263,88,96,89,54,96,85,82,98,86.0,4
ALU2264,43,48,57,86,43,35,37,48,49.62,2
ALU2265,34,54,72,53,49,69,44,54,53.62,2
ALU2266,66,51,41,58,46,49,58,62,53.88,2
ALU2267,73,55,74,57,51,66,80,41,62.12,3
ALU2268,69,55,79,47,74,86,64,66,67.5,3
ALU2269,16,27,21,45,18,28,8,51,26.75,1
ALU2270,45,52,55,62,70,44,46,61,54.38,2
ALU2271,32,18,12,30,29,5,35,12,21.62,1
ALU2272,48,66,46,17,39,45,20,67,43.5,2
ALU2273,55,46,44,69,44,42,48,40,48.5,2
ALU2274,67,78,69,82,58,99,72,68,74.12,3
ALU2275,83,93,91,86,100,69,76,86,85.5,4
ALU2276,57,55,53,75,52,57,61,56,58.25,2
ALU2277,71,70,74,76,81,76,60,77,73.12,3
ALU2278,56,49,83,21,50,52,35,58,50.5,2
ALU2279,77,66,53,58,69,53,69,59,63.0,3
ALU2280,22,0,8,2,3,29,33,0,12.12,1
ALU2281,13,5,19,29,24,37,23,53,25.38,1
ALU2282,39,47,30,55,37,48,44,38,42.25,2
ALU2283,54,60,57,17,41,37,53,33,44.0,2
ALU2284,15,20,17,1,21,3,11,0,11.0,1
ALU2285,11,19,17,2,9,24,9,45,17.0,1
ALU2286,59,41,42,15,24,13,17,64,34.38,1
ALU2287,79,100,100,77,100,100,82,97,91.88,5
ALU2288,23,46,32,36,46,33,32,26,34.25,1
ALU2289,50,35,29,57,64,64,43,53,49.38,2
ALU2290,43,6,32,28,3,16,8,18,19.25,1
ALU2291,51,54,62,63,61,87,57,68,62.88,3
ALU2292,27,30,30,41,31,36,22,35,31.5,1
ALU2293,34,20,18,66,18,31,30,23,30.0,1
ALU2294,51,23,60,53,54,41,46,50,47.25,2
ALU2295,2,31,9,23,2,9,15,2,11.62,1
ALU2296,11,1,2,23,7,0,8,18,8.75,1
ALU2297,27,27,10,56,58,1,18,22,27.38,1
ALU2298,18,26,21,18,11,5,6,37,17.75,1
ALU2299,27,0,21,0,18,32,13,44,19.38,1
ALU2300,38,27,38,40,43,34,37,30,35.88,1
ALU2301,80,71,45,81,79,72,81,72,72.62,3
ALU2302,58,51,56,71,45,51,51,55,54.75,2
ALU2303,56,48,48,35,34,84,48,42,49.38,2
ALU2304,31,53,23,54,31,40,32,43,38.38,1
ALU2305,88,98,97,88,86,65,53,100,84.38,4
ALU2306,52,55,49,55,21,32,47,58,46.12,2
ALU2307,27,13,18,18,29,6,1,9,15.12,1
ALU2308,45,39,72,62,61,49,57,57,55.25,2
ALU2309,15,0,2,19,29,16,7,0,11.0,1
ALU2310,29,13,30,48,13,27,45,26,28.88,1
ALU2311,47,56,51,85,65,42,62,37,55.62,2
ALU2312,87,84,76,47,78,85,82,68,75.88,4
ALU2313,56,46,58,59,62,26,48,42,49.62,2
ALU2314,67,62,61,68,70,35,67,63,61.62,3
ALU2315,75,100,100,91,98,100,94,94,94.0,5
ALU2316,7,4,5,0,21,29,28,35,16.12,1
ALU2317,38,43,55,40,25,35,65,46,43.38,2
ALU2318,13,40,64,38,34,45,38,24,37.0,1
ALU2319,54,42,41,27,39,40,49,48,42.5,2
ALU2320,47,59,55,42,27,87,31,30,47.25,2
ALU2321,99,100,81,81,81,89,77,88,87.0,4
ALU2322,67,65,81,37,62,100,57,87,69.5,3
ALU2323,39,71,57,61,44,90,75,52,61.12,3
ALU2324,37,38,17,43,37,39,41,19,33.88,1
ALU2325,91,79,36,69,79,75,74,79,72.75,3
ALU2326,100,94,87,95,93,91,93,100,94.12,5
ALU2327,72,68,82,80,85,72,88,100,80.88,4
ALU2328,6,0,21,23,2,12,19,0,10.38,1
ALU2329,56,53,62,60,52,72,67,64,60.75,3
ALU2330,1,23,21,24,12,0,10,13,13.0,1
ALU2331,37,26,22,22,0,67,44,8,28.25,1
ALU2332,0,0,6,45,9,0,0,0,7.5,1
ALU2333,50,48,71,51,66,19,36,63,50.5,2
ALU2334,55,18,37,54,77,65,81,61,56.0,2
ALU2335,0,7,15,13,10,0,9,0,6.75,1
ALU2336,41,40,34,26,17,38,55,49,37.5,1
ALU2337,57,44,62,23,19,47,69,46,45.88,2
ALU2338,36,67,31,51,44,44,60,38,46.38,2
ALU2339,0,24,22,0,12,30,0,0,11.0,1
ALU2340,51,50,53,29,62,27,52,18,42.75,2
ALU2341,89,47,54,48,58,67,66,64,61.62,3
ALU2342,4,5,9,13,14,21,3,12,10.12,1
ALU2343,7,4,7,0,28,2,16,2,8.25,1
ALU2344,42,25,48,46,38,8,29,21,32.12,1
ALU2345,100,77,97,100,73,99,98,84,91.0,5
ALU2346,59,38,62,35,92,56,81,65,61.0,3
ALU2347,52,46,53,69,81,56,63,85,63.12,3
ALU2348,43,50,50,46,35,39,41,39,42.88,2
ALU2349,66,56,57,75,66,58,52,37,58.38,2
ALU2350,5,0,0,0,14,20,11,0,6.25,1
ALU2351,56,62,43,33,68,43,79,27,51.38,2
ALU2352,97,100,92,100,73,100,92,91,93.12,5
ALU2353,65,60,44,45,63,38,58,45,52.25,2
ALU2354,75,91,100,74,98,77,99,90,88.0,4
ALU2355,70,57,58,81,75,57,65,86,68.62,3
ALU2356,2,6,15,0,19,16,11,24,11.62,1
ALU2357,93,91,88,81,80,86,78,83,85.0,4
ALU2358,8,39,2,27,1,13,0,36,15.75,1
ALU2359,48,74,26,27,37,56,42,46,44.5,2
ALU2360,17,26,20,8,25,37,18,5,19.5,1
ALU2361,6,8,0,0,3,8,8,10,5.38,1
ALU2362,51,63,44,29,29,63,31,53,45.38,2
ALU2363,37,43,30,52,41,5,25,0,29.12,1
ALU2364,47,14,51,74,42,15,26,64,41.62,2
ALU2365,64,41,75,61,48,58,83,34,58.0,2
ALU2366,12,14,2,18,3,13,26,0,11.0,1
ALU2367,11,0,10,25,14,8,7,11,10.75,1
ALU2368,54,41,35,43,59,55,56,40,47.88,2
ALU2369,34,25,33,40,27,52,25,41,34.62,1
ALU2370,75,66,75,47,80,80,82,75,72.5,3
ALU2371,60,59,57,46,68,58,71,68,60.88,3
ALU2372,77,76,86,79,75,84,65,98,80.0,4
ALU2373,87,79,65,48,65,78,55,62,67.38,3
ALU2374,53,39,28,20,39,25,42,48,36.75,1
ALU2375,57,59,69,52,66,53,82,42,60.0,3
ALU2376,35,9,27,50,44,43,25,43,34.5,1
ALU2377,33,47,34,60,28,6,48,25,35.12,1
ALU2378,79,65,69,75,77,59,79,72,71.88,3
ALU2379,46,28,37,55,38,26,35,40,38.12,1
ALU2380,88,80,78,66,82,90,71,75,78.75,4
ALU2381,82,67,76,41,81,62,86,73,71.0,3
ALU2382,81,74,100,66,95,94,92,51,81.62,4
ALU2383,97,91,97,81,79,82,98,100,90.62,5
ALU2384,46,38,50,46,50,70,46,34,47.5,2
ALU2385,34,68,31,31,46,35,39,28,39.0,1
ALU2386,60,56,33,52,53,73,84,54,58.12,2
ALU2387,37,47,28,28,37,45,67,45,41.75,2
ALU2388,59,29,51,65,61,52,59,52,53.5,2
ALU2389,62,55,65,43,66,68,47,83,61.12,3
ALU2390,59,50,66,81,68,67,68,93,69.0,3
ALU2391,28,24,46,28,45,31,40,61,37.88,1
ALU2392,6,26,23,57,18,33,4,23,23.75,1
ALU2393,34,59,57,38,42,81,45,35,48.88,2
ALU2394,16,23,14,9,20,19,5,9,14.38,1
ALU2395,86,81,88,74,81,95,89,79,84.12,4
ALU2396,33,26,40,27,32,44,43,24,33.62,1
ALU2397,0,35,21,29,9,0,25,24,17.88,1
ALU2398,23,38,22,6,6,14,19,4,16.5,1
ALU2399,73,65,72,80,67,69,68,62,69.5,3
ALU2400,66,76,46,70,59,43,71,58,61.12,3
ALU2401,54,40,34,36,27,8,51,41,36.38,1
ALU2402,1,22,11,18,10,17,6,15,12.5,1
ALU2403,60,24,67,63,45,66,40,36,50.12,2
ALU2404,23,25,29,44,34,27,28,30,30.0,1
ALU2405,68,71,54,70,88,60,56,63,66.25,3
ALU2406,46,77,64,67,52,94,55,68,65.38,3
ALU2407,37,25,43,17,36,51,47,26,35.25,1
ALU2408,28,0,23,70,32,6,33,18,26.25,1
ALU2409,92,86,91,100,86,83,73,67,84.75,4
ALU2410,52,61,57,57,65,78,66,30,58.25,2
ALU2411,67,43,56,66,66,56,77,63,61.75,3
ALU2412,12,0,13,0,23,9,20,11,11.0,1
ALU2413,43,51,42,43,48,58,32,21,42.25,2
ALU2414,15,5,20,8,17,3,0,14,10.25,1
ALU2415,43,59,53,35,39,57,68,38,49.0,2
ALU2416,100,73,78,76,100,96,100,69,86.5,4
ALU2417,51,34,28,33,41,37,53,44,40.12,2
ALU2418,0,26,30,22,15,26,6,20,18.12,1
ALU2419,19,0,20,30,0,0,23,0,11.5,1
ALU2420,60,62,50,42,43,41,23,49,46.25,2
ALU2421,21,3,19,9,9,10,4,16,11.38,1
ALU2422,13,19,25,0,18,31,19,3,16.0,1
ALU2423,83,67,59,74,60,70,62,57,66.5,3
ALU2424,43,29,55,50,47,75,45,44,48.5,2
ALU2425,32,23,25,38,27,24,9,29,25.88,1
ALU2426,72,94,83,78,70,87,51,100,79.38,4
ALU2427,16,15,24,24,6,31,3,22,17.62,1
ALU2428,96,100,89,99,95,76,86,90,91.38,5
ALU2429,38,54,28,26,24,55,22,49,37.0,1
ALU2430,95,67,79,54,78,85,92,97,80.88,4
ALU2431,51,40,35,43,62,65,71,38,50.62,2
ALU2432,74,59,88,100,88,87,86,88,83.75,4
ALU2433,100,80,81,63,100,92,79,94,86.12,4
ALU2434,29,47,53,54,30,18,37,21,36.12,1
ALU2435,93,99,88,60,93,92,76,77,84.75,4
ALU2436,39,31,55,26,41,9,62,37,37.5,1
ALU2437,31,39,17,32,29,20,40,39,30.88,1
ALU2438,51,56,44,67,38,33,25,51,45.62,2
ALU2439,48,82,65,54,43,76,54,22,55.5,2
ALU2440,7,22,34,15,25,41,20,1,20.62,1
ALU2441,50,14,36,37,56,69,63,57,47.75,2
ALU2442,33,58,45,63,32,30,31,51,42.88,2
ALU2443,67,87,80,64,83,78,65,75,74.88,3
ALU2444,70,83,81,75,74,67,85,73,76.0,4
ALU2445,50,55,48,38,38,43,53,48,46.62,2
ALU2446,25,37,27,45,41,46,71,9,37.62,1
ALU2447,37,9,46,42,26,38,44,57,37.38,1
ALU2448,36,9,53,6,28,41,14,28,26.88,1
ALU2449,18,5,11,0,3,0,31,16,10.5,1
ALU2450,33,51,41,22,43,20,42,20,34.0,1
ALU2451,30,17,29,32,31,51,45,21,32.0,1
ALU2452,76,98,100,100,96,100,97,99,95.75,5
ALU2453,53,59,65,58,53,54,72,50,58.0,2
ALU2454,27,60,23,0,52,35,49,40,35.75,1
ALU2455,64,56,49,70,75,74,63,46,62.12,3
ALU2456,43,0,5,0,0,25,12,0,10.62,1
ALU2457,49,54,77,32,54,54,39,60,52.38,2
ALU2458,41,93,68,64,50,47,49,48,57.5,2
ALU2459,45,59,41,47,54,66,48,61,52.62,2
ALU2460,42,29,33,56,23,38,54,29,38.0,1
ALU2461,95,78,100,83,98,73,100,92,89.88,4
ALU2462,76,69,95,66,75,72,74,78,75.62,4
ALU2463,63,91,70,55,56,52,72,58,64.62,3
ALU2464,43,51,51,73,51,78,42,66,56.88,2
ALU2465,51,50,64,72,53,50,64,83,60.88,3
ALU2466,29,20,24,24,16,28,39,20,25.0,1
ALU2467,30,35,29,64,36,8,26,42,33.75,1
ALU2468,13,32,0,29,7,22,10,4,14.62,1
ALU2469,34,32,52,61,51,35,39,49,44.12,2
ALU2470,71,71,56,32,72,59,73,43,59.62,2
ALU2471,17,27,32,39,16,31,52,10,28.0,1
ALU2472,89,100,100,88,93,100,98,96,95.5,5
ALU2473,90,100,100,79,94,91,97,89,92.5,5
ALU2474,64,71,60,57,62,98,86,85,72.88,3
ALU2475,54,48,60,49,30,56,62,53,51.5,2
ALU2476,89,84,92,72,64,100,73,82,82.0,4
ALU2477,26,15,13,19,0,26,11,24,16.75,1
ALU2478,84,51,77,73,91,80,70,89,76.88,4
ALU2479,14,39,12,20,22,29,0,14,18.75,1
ALU2480,75,80,100,86,84,79,88,40,79.0,4
ALU2481,53,12,31,24,39,36,14,15,28.0,1
ALU2482,93,52,89,70,78,89,93,98,82.75,4
ALU2483,80,55,86,53,100,93,81,100,81.0,4
ALU2484,19,29,12,32,21,50,15,37,26.88,1
ALU2485,43,37,31,48,45,80,53,40,47.12,2
ALU2486,91,86,100,90,100,98,100,88,94.12,5
ALU2487,36,55,57,69,55,67,58,58,56.88,2
ALU2488,78,74,79,59,96,100,81,91,82.25,4
ALU2489,76,66,47,58,71,74,57,23,59.0,2
ALU2490,44,40,40,21,35,46,24,39,36.12,1
ALU2491,5,29,24,42,32,40,38,29,29.88,1
ALU2492,35,0,20,0,14,31,22,7,16.12,1
ALU2493,84,61,58,88,57,62,62,65,67.12,3
ALU2494,36,48,42,53,48,38,49,43,44.62,2
ALU2495,58,40,53,34,60,33,68,47,49.12,2
ALU2496,40,67,62,50,29,57,47,62,51.75,2
ALU2497,52,92,55,40,49,63,50,81,60.25,3
ALU2498,97,92,78,90,83,93,75,96,88.0,4
ALU2499,90,100,74,100,94,81,98,99,92.0,5
ALU2500,22,52,54,23,62,56,27,39,41.88,2
ALU2501,78,71,90,56,73,86,80,90,78.0,4
ALU2502,73,76,74,93,72,100,68,65,77.62,4
ALU2503,68,86,40,91,63,68,62,48,65.75,3
ALU2504,91,83,76,99,87,82,98,73,86.12,4
ALU2505,18,7,16,33,17,2,9,1,12.88,1
ALU2506,25,0,26,8,8,18,22,32,17.38,1
ALU2507,83,78,85,85,84,66,87,85,81.62,4
ALU2508,37,29,26,50,42,33,42,51,38.75,1
ALU2509,92,100,86,77,88,66,76,79,83.0,4
ALU2510,87,88,75,100,88,76,80,100,86.75,4
ALU2511,10,25,4,13,0,32,8,35,15.88,1
ALU2512,86,80,96,90,66,70,73,84,80.62,4
ALU2513,34,28,54,42,40,38,37,44,39.62,1
ALU2514,45,31,64,49,60,29,53,47,47.25,2
ALU2515,61,47,61,83,54,35,54,45,55.0,2
ALU2516,86,93,98,91,92,84,98,82,90.5,5
ALU2517,19,14,0,9,12,9,5,2,8.75,1
ALU2518,50,56,44,51,53,30,42,16,42.75,2
ALU2519,75,44,62,60,61,44,70,34,56.25,2
ALU2520,70,70,70,44,58,41,65,69,60.88,3
ALU2521,77,51,51,95,54,69,57,78,66.5,3
ALU2522,21,23,14,36,46,31,13,6,23.75,1
ALU2523,32,39,49,54,36,10,7,56,35.38,1
ALU2524,37,19,24,17,55,27,13,33,28.12,1
ALU2525,67,91,61,100,69,93,66,65,76.5,4
ALU2526,35,65,15,65,42,26,15,10,34.12,1
ALU2527,23,36,55,42,19,22,31,25,31.62,1
ALU2528,86,88,96,100,90,96,100,63,89.88,4
ALU2529,16,1,2,20,2,0,9,0,6.25,1
ALU2530,82,91,95,79,86,83,72,95,85.38,4
ALU2531,61,54,68,75,57,70,48,46,59.88,2
ALU2532,89,83,71,61,79,58,83,72,74.5,3
ALU2533,34,14,25,20,25,7,29,31,23.12,1
ALU2534,5,0,4,11,7,0,0,0,3.38,1
ALU2535,73,74,62,74,63,82,61,80,71.12,3
ALU2536,81,80,75,88,87,97,67,93,83.5,4
ALU2537,56,63,75,39,67,64,89,57,63.75,3
ALU2538,14,0,5,15,34,30,26,15,17.38,1
ALU2539,88,77,100,82,72,93,69,71,81.5,4
ALU2540,67,59,83,87,73,74,76,79,74.75,3
ALU2541,61,62,49,78,80,73,66,60,66.12,3
ALU2542,68,100,44,78,68,100,74,63,74.38,3
ALU2543,80,90,72,74,77,70,100,66,78.62,4
ALU2544,54,39,68,69,53,56,77,71,60.88,3
ALU2545,17,0,18,7,15,36,31,4,16.0,1
ALU2546,50,51,47,65,41,34,52,38,47.25,2
ALU2547,19,0,4,19,19,14,7,26,13.5,1
ALU2548,31,11,30,40,41,32,26,43,31.75,1
ALU2549,38,49,36,27,50,62,29,27,39.75,1
ALU2550,8,15,0,31,18,0,23,8,12.88,1
ALU2551,40,43,31,46,31,35,21,22,33.62,1
ALU2552,7,18,30,52,7,0,12,0,15.75,1
ALU2553,86,76,68,87,74,55,61,70,72.12,3
ALU2554,100,80,97,100,90,61,89,87,88.0,4
ALU2555,1,19,20,0,14,9,0,2,8.12,1
ALU2556,86,100,78,96,95,98,98,98,93.62,5
ALU2557,46,44,41,46,51,52,49,61,48.75,2
ALU2558,58,16,44,46,25,35,22,22,33.5,1
ALU2559,7,0,0,17,6,5,0,9,5.5,1
ALU2560,66,37,49,67,55,64,51,43,54.0,2
ALU2561,63,79,100,100,70,87,77,62,79.75,4
ALU2562,58,36,80,54,74,70,62,70,63.0,3
ALU2563,2,16,10,26,15,12,5,0,10.75,1
ALU2564,3,21,21,23,26,4,5,0,12.88,1
ALU2565,38,14,40,76,36,70,15,24,39.12,1
ALU2566,24,16,43,44,28,43,31,18,30.88,1
ALU2567,17,27,1,36,2,24,7,10,15.5,1
ALU2568,41,28,28,45,20,27,19,7,26.88,1
ALU2569,89,85,52,93,67,71,81,73,76.38,4
ALU2570,98,86,90,100,93,84,85,83,89.88,4
ALU2571,46,60,38,26,59,45,59,41,46.75,2
ALU2572,87,81,100,79,92,60,76,89,83.0,4
ALU2573,28,19,42,65,43,30,29,39,36.88,1
ALU2574,38,31,41,12,40,45,49,36,36.5,1
ALU2575,28,36,20,23,13,25,24,26,24.38,1
ALU2576,50,63,67,65,60,65,75,58,62.88,3
ALU2577,83,100,86,89,86,93,100,91,91.0,5
ALU2578,70,68,58,87,50,65,75,52,65.62,3
ALU2579,56,6,53,45,39,35,17,25,34.5,1
ALU2580,67,46,53,56,51,78,72,59,60.25,3
ALU2581,27,0,10,4,24,25,4,9,12.88,1
ALU2582,82,72,81,90,80,100,90,89,85.5,4
ALU2583,36,43,88,71,49,60,47,63,57.12,2
ALU2584,51,60,52,47,46,34,37,32,44.88,2
ALU2585,63,75,71,55,53,55,71,50,61.62,3
ALU2586,61,56,70,48,73,53,41,93,61.88,3
ALU2587,9,7,21,18,0,11,33,0,12.38,1
ALU2588,76,55,72,72,79,82,74,43,69.12,3
ALU2589,16,28,31,13,23,21,28,41,25.12,1
ALU2590,61,72,51,87,78,60,67,96,71.5,3
ALU2591,68,91,83,100,81,86,74,99,85.25,4
ALU2592,78,89,76,78,85,65,82,81,79.25,4
ALU2593,43,20,61,60,53,41,38,48,45.5,2
ALU2594,44,49,50,31,54,57,14,47,43.25,2
ALU2595,10,38,27,31,28,0,18,23,21.88,1
ALU2596,72,68,86,83,75,67,65,87,75.38,4
ALU2597,14,46,0,23,42,42,18,36,27.62,1
ALU2598,50,45,44,36,53,22,30,21,37.62,1
ALU2599,43,33,8,63,23,4,45,14,29.12,1
ALU2600,18,0,19,23,13,0,38,20,16.38,1
ALU2601,77,45,58,45,70,20,61,42,52.25,2
ALU2602,23,20,26,25,0,38,8,0,17.5,1
ALU2603,80,85,74,76,80,74,77,84,78.75,4
ALU2604,34,33,27,34,29,23,37,37,31.75,1
ALU2605,5,0,16,22,0,0,0,26,8.62,1
ALU2606,58,51,47,3,53,84,65,64,53.12,2
ALU2607,5,28,3,0,2,19,22,0,9.88,1
ALU2608,11,55,34,54,24,27,38,33,34.5,1
ALU2609,73,63,87,66,62,86,89,57,72.88,3
ALU2610,0,0,20,2,11,16,19,0,8.5,1
ALU2611,70,93,87,56,76,73,72,97,78.0,4
ALU2612,5,1,38,8,9,0,6,2,8.62,1
ALU2613,26,41,18,32,37,18,38,46,32.0,1
ALU2614,57,75,62,97,77,56,59,73,69.5,3
ALU2615,35,20,35,40,51,50,30,37,37.25,1
ALU2616,23,15,32,8,34,6,0,22,17.5,1
ALU2617,26,57,26,44,34,57,61,34,42.38,2
ALU2618,42,27,50,49,17,16,34,26,32.62,1
ALU2619,65,65,63,96,77,71,88,84,76.12,4
ALU2620,54,9,31,44,34,26,15,50,32.88,1
ALU2621,71,64,78,80,98,62,89,83,78.12,4
ALU2622,86,79,74,74,81,76,89,85,80.5,4
ALU2623,25,56,36,25,46,52,22,38,37.5,1
ALU2624,86,70,96,65,80,100,92,85,84.25,4
ALU2625,41,62,56,46,35,43,27,26,42.0,2
ALU2626,90,71,66,100,79,73,92,78,81.12,4
ALU2627,7,48,15,32,0,4,22,9,17.12,1
ALU2628,57,92,65,76,80,58,69,66,70.38,3
ALU2629,60,51,50,68,60,74,27,59,56.12,2
ALU2630,40,15,36,37,36,54,43,24,35.62,1
ALU2631,77,61,46,75,72,80,72,62,68.12,3
ALU2632,63,62,86,50,55,57,65,74,64.0,3
ALU2633,1,0,19,4,3,0,11,0,4.75,1
ALU2634,28,24,18,0,21,28,26,13,19.75,1
ALU2635,52,56,63,69,81,62,44,79,63.25,3
ALU2636,52,54,57,87,66,69,79,64,66.0,3
ALU2637,100,88,60,93,97,98,85,63,85.5,4
